product_id,product_name,product_description,discounted_price,original_price,discount_percentage,fabric_material,neck_type,overall_rating,votes,customer_rated_rating,reviewers_username,date_of_review,reviewers_product_images,review_cleaned,review_label
25072090,Stormborn,Graphic Printed Oversized Drop Shoulder Sleeves Pure Cotton T-shirt,549,999,45,Cotton,Round Neck,4.2,811,"['5', '5', '5', '5', '5', '5', '4', '4', '4', '5', '5', '5', '4', '3', '5', '5', '3', '4', '4', '5', '5', '5', '5', '3', '5', '5', '5', '5', '3', '5', '5', '5', '5', '5', '4', '5', '1', '1', '1', '1', '1', '1']","['Prosad Monuru', 'Myntra Customer', 'Debasis', 'Myntra Customer', 'Manan Talreja', 'Sachin Bodke', 'Twahirul', 'Vinod Reddy', 'Myntra Customer', 'Pranav', 'Er Niwedita', 'Shrilatha', 'Satish Patel', 'Myntra Customer', 'Shruti', 'Ravinuthala Dinesh', 'Abhishek Nabar', 'Prosanjit Sutrodhar', 'Ashish Prajapati', 'Sam Choudhary', 'Gandhi Rinal', 'Dewesh Sao', 'N Rakesh', 'Mahajan Sankalp', 'Bhavesh Patel', 'Mohammad Raheer', 'Gvs Rao', 'Akash Kendre', 'Sujith', 'Nikil Nikil', 'Ashish Kumar', 'Dhruba Jyoti', 'Abhishek Mishra', 'Naresh Goud', 'Anurag Prabhu', 'Bhagat', 'Rahul', 'Prasad', 'P V Sriraj Mohan', 'Subash', 'Kritika Sharma', 'Sivagurunathan']","['17 Nov 2023', '14 Nov 2023', '21 Nov 2023', '2 Jan 2024', '20 Nov 2023', '14 Dec 2023', '17 Dec 2023', '3 Jan 2024', '25 Oct 2023', '21 Oct 2023', '16 Dec 2023', '5 Nov 2023', '1 Jan 2024', '28 Nov 2023', '15 Jan 2024', '30 Nov 2023', '6 Dec 2023', '9 Nov 2023', '20 Nov 2023', '12 Dec 2023', '3 Jan 2024', '6 Jan 2024', '4 Nov 2023', '11 Nov 2023', '15 Nov 2023', '10 Dec 2023', '7 Dec 2023', '28 Dec 2023', '14 Jan 2024', '24 Nov 2023', '24 Dec 2023', '2 Dec 2023', '28 Nov 2023', '6 Jan 2024', '29 Nov 2023', '8 Nov 2023', '23 Nov 2023', '18 Nov 2023', '8 Jan 2024', '3 Jan 2024', '11 Dec 2023', '14 Nov 2023']","['https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/28/873e575c-39c6-4678-91a3-a773be2988f21703761068748-image498.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/16/d14e432e-ba06-4282-8e28-0cda4ec741241702747261168-image79.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2024/1/2/9e2fcd52-471e-4b27-a029-b9e041cf364f1704143265689-image303.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/17/b877e487-50ab-4060-9bf4-51fd193c693c1702809576422-image172.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/11/20/d325c118-2499-412b-8363-35842e4dbb1e1700504961927-image453.jpg']",product quality good little short medium height person good quality fabric comfortable wear aesthetically pleasing nice product good quality amazing fit high quality product color bit different screen real nice overall value money beautiful excellent quality product great value money buy quality shirt nice size issue picture look navy blue black fabric quality good look really good fit perfectly fall body perfect oversized look looking really good different quality good loved material good material design good length quite short size good quality print little faded quality cloth nice material good stay stiff good quality best quality cloth decent quality perfect fit satisfied nice looking awesome excellent quality shirt quality super design super fabric quality need improved quality good good quality good product good amazing product good quality nice product loved bad awesome colour expected worthy product issue size liking quality clothe product quality mark price paid size differs tight ,Positive
24014326,BULLMER,Graphic Printed Round Neck Oversized Cotton T-shirt,389,1499,74,Cotton,Round Neck,3.7,12000,"['5', '2', '4', '1', '2', '3', '3', '3', '5', '5', '4', '5', '4', '2', '2', '5', '2', '4', '3', '2', '2', '2', '5', '4', '5', '5', '5', '1', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '2', '2', '1', '5', '5', '5', '5', '5', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","['Ram Prasath', 'Rashi', 'Ankush Thakur', 'Shanu', 'Gopudas', 'Arijeet Pani', 'Sandeep Sriram', 'Ashraf', 'Nick Aman', 'Satyajit', 'Amarjeet Kumar', 'Pratham Patel', 'Aayush Sharma', 'Varun Yadav', 'Myntra Customer', 'Taj Shaikh', 'Mohit', 'Appu', 'Khushboo', 'Vijay Kumar', 'Shresth Agarwal', 'Akshay Saxena', 'Govind', 'Jai', 'Sai Lekkala', 'Amar Raj', 'Lavanyasms S', 'Rithin Roy', 'Netaji', 'Ashutosh Tiwari', 'Shreya', 'Abdul Kalam', 'Darshan N', 'Veluru Teja', 'Venkatesh Surywanshi', 'Myntra Customer', 'Myntra Customer', 'Aravind Hari', '8299483807', 'Aakash', 'Abasaheb Patankar', 'Divyesh Kumar', 'Mayank', 'Riya Reji', 'Meraj Khan', 'Umesh Patil', 'Ankit Mittal', 'Dhana', 'Darshana Wankhede Mudgal', 'Kritiman Mishra', 'Myntra', 'Krishna', 'Rutwik Amritkar', 'Vinay', 'Sonit Mahadik', 'Kunal Raval', 'Mdjafar N', 'Abhishek', 'Chetan Sampat', 'Shaik', 'Siva Naga Sai', 'Vinay', 'Amit', 'Shital', 'Afsari Mistry', 'Sonu Satish', 'Raj Tomar', 'Harish Varma', 'Rishi', 'Ayan Gehlot', 'Muktar']","['7 Nov 2023', '1 Sept 2023', '29 Dec 2023', '2 Nov 2023', '27 Dec 2023', '29 Dec 2023', '27 Aug 2023', '16 Nov 2023', '3 Nov 2023', '29 Dec 2023', '13 Nov 2023', '5 Jan 2024', '17 Sept 2023', '20 Oct 2023', '7 Dec 2023', '30 Nov 2023', '27 Dec 2023', '14 Nov 2023', '5 Jan 2024', '14 Jan 2024', '21 Dec 2023', '23 Dec 2023', '19 Dec 2023', '7 Jan 2024', '2 Jan 2024', '16 Jan 2024', '16 Dec 2023', '24 Oct 2023', '1 Nov 2023', '23 Nov 2023', '8 Dec 2023', '4 Jan 2024', '12 Dec 2023', '11 Jan 2024', '2 Nov 2023', '26 Oct 2023', '17 Nov 2023', '16 Nov 2023', '21 Nov 2023', '9 Jan 2024', '12 Nov 2023', '21 Oct 2023', '5 Nov 2023', '6 Nov 2023', '10 Nov 2023', '29 Oct 2023', '5 Aug 2023', '23 Oct 2023', '21 Oct 2023', '17 Dec 2023', '2 Nov 2023', '9 Nov 2023', '23 Aug 2023', '9 Nov 2023', '22 Oct 2023', '5 Dec 2023', '5 Dec 2023', '17 Dec 2023', '14 Nov 2023', '11 Dec 2023', '17 Dec 2023', '11 Jan 2024', '15 Jan 2024', '12 Dec 2023', '23 Oct 2023', '7 Nov 2023', '17 Dec 2023', '29 Dec 2023', '7 Jan 2024', '16 Oct 2023', '17 Sept 2023']","['https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/11/13/51e0298c-1c44-48f5-a1f2-0814489659c31699897355396-image36.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/11/3/39765377-7d56-41f2-9e5b-de74928199831698974547123-image3.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/29/f4ddb35e-075e-4ef8-81ad-741af74bd1301703860959124-image527.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/29/0c9645a7-2738-4264-a82c-e70bab691cae1703847119706-image364.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/12/29/0c9645a7-2738-4264-a82c-e70bab691cae1703847119706-image364.jpg']",size correct fit ok quality value money wash colour faded wow loved pathetic waste product poor quality material shortage material stitching pls waste money highly suggest buy poor material low quality print especially brand naming littlebit tight arm wise good product price fabric quality good overall okay fitting good fabric good ok fiting like wonderful experience good nice poor quality product completely suited fit thread coming mid point rest good super material good fabric quality good quality good quality good nice good price fit correct nyc product perfect fit overall product said cotton material instead material cheap quality like jersey material request provide right information buy product anymore waste money prefect good good product nice great loved good super fiting value money nice gud upto mark good mentioned cotton mix cotton plus material cotton color fade wash cheap quality product stunning good amazing super quality product upto mark good quality shirt brand low gsm poor quality price high low quality fabric low quality product material buy product quality cloth toooooooooooooooooooooooooooooooo worst waste money product quality mark good worst poor material dull printing itch skin wearing poor quality range price quality cloth poor color black worst fit quality good bought shirt quality good cheap quality colour dark bad quality febric good fit issue poor quality quality bekar hai worst quality bad product fit issue ,Positive
12377258,Urbano Fashion,Men Teal Green Slim Fit Tropical Printed Pure Cotton T-shirt,494,1099,55,Cotton,Henley Neck,4.0,19000,"['4', '5', '4', '4', '4', '5', '4', '3', '4', '5', '5', '4', '5', '4', '5', '5', '4', '5', '3', '4', '3', '4', '4', '3', '4', '5', '5', '2', '4', '4', '4', '4', '3', '3', '4', '5', '5', '5', '5', '4', '4', '4', '4', '4', '4', '4', '5', '2', '4', '4', '5', '3', '3', '4', '5', '4', '4', '3', '2', '2', '5', '5', '5', '5', '4', '5', '3', '5', '3', '5', '4', '4', '5', '5', '4', '5', '4', '3', '4', '5', '3', '5', '4', '5', '3', '5', '4', '5', '4', '4', '5', '4', '5', '3', '4', '4', '3', '4', '5', '5', '5', '5', '5', '3', '4', '5', '5', '4', '3', '4', '4', '4', '4', '4', '4', '4', '4', '3', '4', '4', '4', '3', '5', '4', '4', '5', '5', '3', '5', '3', '4', '3', '5', '4', '5', '5', '4', '5', '3', '4', '4', '5', '5', '4', '4', '3', '4', '4', '3', '4', '5', '4', '4', '5', '5', '4', '3', '3', '4', '5', '4', '5', '4', '4', '4', '4', '5', '4', '4', '4', '3', '4', '4', '4', '2', '3', '4', '4', '5', '5']","['Muheeda', 'Arpita Kundu Tanti', 'Jayakrishnan R', 'Rajesh', 'Pavan Kumar', 'Sanoj Kumar', 'Utkarsh Raj', 'Goutam Kumar', 'Ashannolla Manjula', 'Anurag', 'Vinay Jha', 'Newton Chabungbam', 'Rohith', 'Joseph Jerrik Jude', 'Ritankar Tripathi', 'Kelvin Thakur', 'Shreyasi Roy', 'Jayesh Gehlot', 'Zeenat Aboobaker Reshamwala', 'Nithin Suresh', 'Hasim Mulla', 'Mithun Raj', 'Jasim', 'Pavan', 'Infant Sujith', 'Priyanka Mehta', 'Sanket More', 'Parnad', 'Vivek Narayanan A', 'Subodh Bishwas', 'Sravan', 'Ram Panwar', 'Deeksha', 'Vishal Mani', 'Madhan Kumar K', 'Shivangi Mishra', 'Atharv Patil', 'Chandra Vardhan Singh Rathore', 'Natasha Chowdhury', 'Harsh Devyansh', 'Abdorahman', 'Mirza Yasir', 'Farheen Khayoum', 'Romit', 'Shreya Banerjee', 'Mansur Rahahaman', 'Jayshree Das', 'Sunil', 'Sandipan Guha', 'Vishwajeet', 'Bindhya Animalla', 'Shahzad Ahmad', 'Dr Ganesh Devasi', 'Athul Krishna', 'Nitin Kashinath Adhe', 'Snehal Kandelkar', 'Yaduveer Singh', 'Sumit Kumar', 'Ajay Kumar', 'Zhang Kamei', 'Muveenwarsi', 'Shaba', 'Gowthami', 'Kuntal Saha', 'Manpreet', 'Ahtesham Ahamad', 'Ajai Kannan', 'Gokul K L', 'Gaurav Kumar', 'Arif Ansari', 'Sanju', 'Sayed Ajaz Inamdar', 'Bikash Mohanty', 'Deepak Dwivedi', 'Pavan Sen', 'Manish Kumar', 'Muskan Shaikh', 'Premchand Thongbam', 'Mamta Dwivedi', 'Shivani', 'Vamsi Krishna Andhavarapu', 'Neha Singh', 'Farhad Anwari', 'Disha Acharya', 'Vemula Raazu', 'Aniket Bose', 'Annu', 'Mohammed Faizan Zafer', 'Naveed', 'Shubham', 'Nancy Raj', 'Myntra Customer', 'B Sivaramesh', 'Nishant Kumar', 'Sandeep Peddinti', 'Shraddha Shendge', 'Saagar Mahajan', 'Shanthi Shaanu', 'Subrata Mukherjee', 'Shaik', 'Aakash Jain', 'Pranav', 'Myntra Customer', 'Shoaib Ali', 'Karthiga', 'Jeet Keshri', 'Jerin Josy', 'Savio Rayan Dsouza', 'Juily Salunke', 'Maddineni Nanda Kishore', 'Utkarsh Pandey', 'Riyas Abdullakutty', 'Anjani Singh', 'Premvanti Singh', 'Madhu', 'Kashish', 'Vyoma Agrawal', 'Manjunath Mm', 'Kalyani Vaidhya', 'Rukhsar', 'Rajesh', 'Myntra Customer', 'Harshit Awasthi', 'Vischong', 'Kunal Deshmukh', 'Tharak Ramesh', 'Suryanarayan Behera', 'Venkata Sai Duggi', 'Eyasminfarhana', 'Priyanshu Aggarwal', 'Chetan Rao', 'Ajay Kp', 'Laxmi Devi', 'Angan Dey', 'Ranjit Kumar Biswas', 'Mayadevi', 'Arpit Mishra', 'Mr Shashi Aryan', 'Jawaharnath Gali', 'Kishankumar', 'Ali Khan', 'Alwin Bharos', 'Nitika Sharma', 'Saranya Ganesh', 'Shoaib Malik', 'Samar Khan', 'Bibhasit Baidya', 'Rosalin Dm', 'Lakshman Shankar', 'Soumyajit', 'Smita Narwekar', 'Shravan', 'Minal', 'Myntra Customer', 'Manikanta', 'Myntra Customer', 'Akash Tiwari', 'Gowtham', 'Pawann Sharma', 'Dhaval Chawda', 'Hardik Pathak', 'Nisha', 'Mayur Patel', 'Bala Jee', 'Sandeep Soni', 'Srajak', 'Raj Narayan Das', 'Rajesh Kumar', 'Shankari', 'Kaustav Chowdhury', 'Dhiraj Deori', 'Myntra Customer', 'Rani', 'Myntra Customer', 'Chandani Sharma', 'Narasimha Sanga', 'Tuhina', 'Ketankumar Sathavara', 'Harish', 'Bijit Goswami']","['30 Apr 2023', '13 Apr 2022', '17 Oct 2022', '14 Aug 2023', '20 Dec 2021', '18 Aug 2023', '27 Jan 2022', '14 May 2022', '21 Oct 2022', '6 Feb 2023', '4 Nov 2021', '15 Apr 2022', '3 Oct 2022', '10 Feb 2023', '30 Oct 2021', '5 Oct 2022', '7 June 2023', '6 Mar 2022', '6 June 2023', '18 Feb 2022', '19 Dec 2021', '5 Nov 2021', '15 Dec 2023', '11 Nov 2022', '1 Jan 2022', '14 Nov 2023', '11 Nov 2023', '13 Oct 2020', '20 May 2022', '18 Feb 2023', '26 Sept 2022', '16 Aug 2023', '5 July 2022', '16 Oct 2021', '27 July 2022', '29 Dec 2021', '22 Apr 2023', '24 Nov 2023', '12 May 2023', '8 Jan 2022', '15 Aug 2023', '7 Nov 2023', '21 Apr 2022', '2 Feb 2023', '26 June 2022', '9 Nov 2023', '25 Jan 2022', '1 Dec 2020', '18 Oct 2021', '1 July 2023', '2 Dec 2023', '19 Dec 2022', '27 July 2023', '19 June 2022', '13 Feb 2023', '15 Feb 2022', '26 Apr 2022', '30 Sept 2021', '6 June 2022', '3 Mar 2022', '5 July 2022', '23 Nov 2022', '31 Oct 2022', '27 Sept 2021', '5 May 2022', '6 Feb 2023', '21 Oct 2023', '4 Sept 2022', '15 Jan 2022', '19 July 2023', '21 Aug 2023', '9 Jan 2024', '10 Oct 2021', '25 Aug 2022', '23 Jan 2022', '13 Aug 2023', '25 Aug 2021', '24 Jan 2023', '17 Nov 2023', '11 Apr 2022', '28 June 2022', '15 Feb 2023', '16 Sept 2023', '8 Oct 2022', '11 Oct 2021', '7 Sept 2021', '25 Nov 2022', '13 Aug 2022', '30 Apr 2022', '29 Dec 2021', '6 Nov 2023', '22 Dec 2023', '9 Nov 2023', '2 July 2022', '2 Jan 2022', '19 Apr 2023', '14 Feb 2022', '21 July 2022', '11 Oct 2022', '25 Dec 2021', '17 Oct 2022', '2 June 2022', '15 Oct 2023', '7 Oct 2022', '17 Dec 2023', '1 Mar 2022', '15 Oct 2022', '6 Nov 2021', '3 Mar 2022', '13 May 2022', '30 Mar 2023', '13 Nov 2021', '5 Oct 2022', '11 Nov 2022', '26 Oct 2023', '16 Apr 2022', '9 Jan 2022', '23 July 2023', '1 Dec 2023', '18 Apr 2022', '19 June 2022', '13 May 2023', '26 Nov 2021', '6 Oct 2023', '18 Jan 2023', '18 May 2023', '14 May 2022', '1 Sept 2022', '18 Jan 2022', '12 Oct 2021', '2 May 2022', '5 Dec 2022', '30 Dec 2021', '3 May 2022', '30 Aug 2022', '29 Nov 2022', '7 Oct 2021', '25 Apr 2023', '13 Oct 2021', '12 Aug 2022', '1 Apr 2022', '10 Dec 2021', '5 Jan 2022', '4 Oct 2023', '6 July 2023', '5 Sept 2021', '4 Apr 2023', '19 July 2022', '17 June 2022', '7 Dec 2021', '29 Aug 2023', '16 June 2022', '29 Apr 2023', '5 June 2023', '2 Jan 2023', '29 Nov 2023', '18 June 2022', '18 Oct 2022', '28 Dec 2022', '11 Apr 2022', '22 Apr 2023', '5 Nov 2021', '2 Oct 2023', '18 May 2023', '9 Oct 2023', '25 Sept 2022', '28 June 2022', '2 Nov 2022', '11 Sept 2022', '26 Oct 2023', '14 July 2022', '2 Feb 2022', '20 June 2023', '7 Sept 2022', '27 Oct 2022', '23 Oct 2023', '5 Jan 2022', '23 Oct 2023', '19 Aug 2021', '11 Oct 2022']","['https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2021/11/4/8a614830-5570-4727-9298-9fe89df5fcda1636019199472-IMG20211104150557.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2021/9/30/529832b0-a81e-4bce-b54b-5051517e273e1632975600087-20210930_093846.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2022/9/27/83d992f0-b5a2-475b-8afa-17b7e18f6fc01664257379438-IMG-20220926-WA0006.jpeg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2022/3/1/9eb54b18-bd7a-4158-849b-c989596e34001646118552178-20220227_211546.jpg', 'https://assets.myntassets.com/h_150,q_75,w_150,c_thumb,fl_progressive/assets/images/2023/4/30/a3517ae0-5a81-4e2f-98e6-1f21c1c89e481682796091575-image261.jpg']",comfortable fabric bottle green colour order product quality good comfortable time delivery good customer sooo happy bought brother really liked fit fabric bought time got look rough fabric product shed color dye right use advisable wash product thinner worth paying buy size mentioned product good better thinner considering price length somewhat short negligible recognisable quality product superb size original size mentioned usually wear need exchange size l loved quality print star product nice length somewhat short quality product ok stay colour wash fit perfect colour bit lighter compared display picture start total quality color shirt superbb nice product quality good badget fitting good cm height weight fabric quality nice product good quality excellent size medium fit overall roduct real good expectation product good quality comfortable wear product good fit perfectly material great worth price ordered size l bit loose length correct material smooth like nylon good print quality shirt favourite shirt colour attractive material product pretty good fitting perfect completely value money best buy came perfect size colour look totally eye catching displayed screen came exactly like thank urbano fashion comfortable shirt good quality perfectly fit bit healthy good colour print look size short gift looked like worn teenager youth extremely disappointing size larger usually buy l wore fitting size cross check l size exchanged xl print good visible shown picture like material quality great bad avg liked shirt got delivery time delivery person got delayed day product quality good looking good fabric cotton excellent size exactly fit convinced use occasionally dark green print green tee quality ok wash excellent product length somewhat short recommended buy worth price pic really liked size fit perfect know colour go washing liked stuff perfect good color great fit look great product cotton good colour good shown picture want buy buy fitting purpose unicnes colour combination tropical leaf really visible shirt good price cool green design good material hard good cold place quality good far better tshrt thickness like regular thsrts clr size fitting perfect feel nice wear fit cotton look like probably difference combed cotton short sleeve shirt delivered placing replacement order twice quality good pretty disappointed sleeve fabric good good fit fit good shoulder sleeve length chest size ia good straight length short medium size cloth material light perfect summer sleeve length perfect length somewhat short feel loved nice quality fabric beautiful colour amazing fitting nice overall fit nice fabric sleeve little loose washing clothe shrink perfect bought husband looked really nice texture colour great little short fade color wash white fabric good thing come ordered appreciate quality weak bought shirt perfect good size perfect nice expected shown picture cool husband look handsome shirt thank cotton soft expected overall fitting good colour perfect fabric material company logo missing shirt shown customer photo average product accha hai thoda aur branding kiya ja sakta hai price k hisab se competition k according purchased husband liked great fitting cloth good thank new stitched neck removed tag seeing returned product style fitting good money got wasted defective piece complete cotton mixed good fitting amazing dark colour shown picture fabric quality great colour image nice comfortable wear took son really liked color nice cloth worth cloth becomming loose week use pochha wash quality product average quality material good overall good design soft material good quality product good delivery time colour satisfied cloth good suggest order size higher brand shirt good color length little bit short product quality upto mark really good product firstly colour fade secondly body length long hardly covering belt post trouser comparing hand reach half palm cloth okay soft nice good product tnx color dat say k jaisa koi nhi thnq thnq delivery boy good job awesome brought husband fitting perfect material quality good fitings good fabric color shirt pretty good fit expectation good product price nice wear shirt colour nice material wise bit disappointed value money good fabric picture length bit shorter expected ordered size l fit correct poor quality colour washed machine wash short length satisfied bought perfect size like quality good price light weight comfortable wear feel light weight amazing product love fast delivery little long sleeve rest good good buy offer nice material great fit dont buy clothing online time guess write guess nice happy fitting good according size buy sleeve r tight good product shirt good love fabric soft smooth good tight loose fabric comfortable wear picture quality nice thoda loose hai shirt quality upto mark outside kinda print smooth ordered husband liked colour bleed wash sleeve bit loose overall quality good husband wear shirt daily home quality good year order quality upto mark available r outside quality cloth nice color fit overall nyc shirt quality little better really good quality shirt fit expected really happy thank ok cloth quality improved material good color print accurate excellent product fabric good colour shown image thank good colour coming wash shirt excellent perfect fit colour awesome thank love u wait quality cloth justify price cloth doubt durability quality good look size chart buy nice color shown pic good fabric buy product good st wash machine size got reduced noticably good bought husband perfect right choice kindness help thanks mukherjee colour fitting good quality good ok party wear look really nice quality good packaging good perfect fit budget item feel soft quality good super nice colour shown picture comfortable tq mintra urbano fashion perfect fit product quality great colour look picture quality cloth good round neck pretty wide happy product look nice material little product good niceee nice wear casual occasion good value money quality ok price short height look good beautiful comfortable nice shirt good fit lil short length overall good shown picture nice like good product buy good quality clothes thank app awesome cloth nice fitting value money good cloth quality good color little bit dull cloth shirt design popping like showing photo worth nice product good purchase quality really good tight xxl size available good fitting material expected loses color easily washing good fit summer product good quality product good good product size big good cloth quality better good quality happy quality fitness value money best quality design liked enjoyed wearing fitting wise okay size quality cloth mark love product expected thnx colour thought different size bigger ur regular size good fit nd colour liked better little length nice fibric love cloth comfortable wear anice product issue colour size present awesome long colour remain colour shown image quality good comfortable good fat people bit tight received expected product thankyou good think length good cloth light nice product guy thank little costly good nice shown image good quality good fabric fully satisfied thankyou myantra love product like brand quality gud look good wash happy comfortable wear good colour look expected fitting good bad ok brand quality avaerage product good bad stitching best neck good quality colour shown picture loved product perfect fit thanks perfect fabric good awesome comfort look good husband love best fitting wear shirt look best appearance according price good product sleeve bit short fitting product product quality good soft nice shirt quality rating price transparent best truly satisfied product really good term yeah material good awesome product quality good nice shirt amazing fitting quality product good noramal fabric fit good fit quality perfect beautiful product long color product quality best good color dp correct fit nice quality fitting length good quality good good daily purpose good quality good product range quality product soo good overall look great pretty good quality need work nice product good length perfect product suit good wrong pinpoint order verry good product let color last wash ,Positive
25910218,HRX by Hrithik Roshan,Men Solid High Neck T-shirt,539,1199,55,Polyester,High Neck,4.3,160,"['5', '5', '4', '5', '5', '5', '5', '4', '2', '5', '5', '4', '5', '3', '1', '1', '5']","['Vicky', 'Afridi', 'Anubhav Rai', 'Moolraj Singh', 'Upma Sachan', '9837637198', 'Arindam Anand', 'Nizam', 'Anubhav', 'Krishna Meena', 'Mubashira Khan', 'Pritam Kumar Baruah', 'Akshay Apraj', 'Faizan', 'Anmol', 'Jugraj Singh', 'Mukul']","['30 Dec 2023', '4 Jan 2024', '8 Dec 2023', '23 Dec 2023', '17 Dec 2023', '29 Dec 2023', '15 Jan 2024', '30 Dec 2023', '3 Jan 2024', '9 Jan 2024', '15 Dec 2023', '26 Dec 2023', '9 Jan 2024', '30 Dec 2023', '11 Jan 2024', '23 Dec 2023', '23 Dec 2023']",[],look amazing truly fit fine quality doubt buy good quality light weight value money awesome nice excellent fit overall star experience like hrithik roshan good customer tell negetive thing approve review quite winter understand gym wear breathable brand wool layer inside buy summer easily regular half sleeve sleeve tshirts high neck rate average product comfortable nice perfect fit comfortable good quality fabric good product highly satisfied thank hrx superb ok ok bad product quality fabric good good ,Positive
